0 8.15878e+08
1 8.35877e+08
2 8.43682e+08
3 8.44947e+08
4 8.45704e+08
5 8.4631e+08
6 8.46732e+08
7 8.47042e+08
8 8.47466e+08
9 8.47466e+08
10 8.47594e+08
11 8.48016e+08
12 8.4812e+08
13 8.53612e+08
14 8.53917e+08
15 8.53917e+08
16 8.53917e+08
17 8.53917e+08
18 8.53917e+08
19 8.53917e+08
