0 8.23749e+08
1 8.48291e+08
2 8.501e+08
3 8.50647e+08
4 8.50969e+08
5 8.51246e+08
6 8.51318e+08
7 8.51375e+08
8 8.51417e+08
9 8.51426e+08
10 8.51487e+08
11 8.51504e+08
12 8.51572e+08
13 8.51596e+08
14 8.51605e+08
15 8.51623e+08
16 8.51641e+08
17 8.51643e+08
18 8.51643e+08
19 8.51645e+08
20 8.52512e+08
21 8.52819e+08
22 8.53082e+08
23 8.53212e+08
24 8.53227e+08
25 8.53269e+08
26 8.53292e+08
27 8.53328e+08
28 8.53343e+08
29 8.53384e+08
30 8.53391e+08
31 8.53424e+08
32 8.53433e+08
33 8.53448e+08
34 8.53505e+08
35 8.53509e+08
36 8.53522e+08
37 8.53524e+08
38 8.53524e+08
39 8.53731e+08
40 8.53832e+08
41 8.53859e+08
42 8.53905e+08
43 8.5391e+08
44 8.53912e+08
45 8.5392e+08
46 8.5392e+08
47 8.53924e+08
48 8.53925e+08
49 8.53925e+08
50 8.53925e+08
51 8.53925e+08
52 8.53925e+08
53 8.5393e+08
54 8.5393e+08
55 8.53937e+08
56 8.53945e+08
57 8.53982e+08
58 8.53983e+08
59 8.53989e+08
60 8.53991e+08
61 8.53993e+08
62 8.53998e+08
63 8.53998e+08
64 8.53998e+08
65 8.54003e+08
66 8.54004e+08
67 8.54004e+08
68 8.54004e+08
69 8.54004e+08
70 8.54005e+08
71 8.54005e+08
72 8.54005e+08
73 8.54005e+08
74 8.54006e+08
75 8.54006e+08
76 8.54007e+08
77 8.54007e+08
78 8.54007e+08
79 8.54007e+08
80 8.54008e+08
81 8.54008e+08
82 8.54008e+08
83 8.54008e+08
84 8.54008e+08
85 8.54008e+08
86 8.54009e+08
87 8.54012e+08
88 8.54012e+08
89 8.54012e+08
90 8.54012e+08
91 8.54012e+08
92 8.54013e+08
93 8.54013e+08
94 8.54013e+08
95 8.54013e+08
96 8.54013e+08
97 8.54013e+08
98 8.54013e+08
99 8.54037e+08
100 8.54037e+08
101 8.54053e+08
102 8.5408e+08
103 8.54084e+08
104 8.54084e+08
105 8.54084e+08
106 8.54084e+08
