PARALLEL MERGE
SA_ALPHA,SA_T_MIN,SA_ITER,FULL_RUNS,MERGE_POP_SIZE,NUM_ITER,ITER_INCR
0.97,0.5,1,1,1000,5,0
2.28892e+07
2.28476e+07
2.28748e+07
2.29329e+07
2.29076e+07
2.29903e+07
2.29076e+07
2.29032e+07
2.29076e+07
2.30904e+07
2.29032e+07
2.30952e+07
2.29076e+07
2.30812e+07
2.29903e+07
2.29158e+07
2.29076e+07
2.30952e+07
2.29076e+07
2.30812e+07
2.30015e+07
2.30952e+07
2.29076e+07
2.30952e+07
2.30015e+07
2.30985e+07
2.30952e+07
2.29324e+07
2.29324e+07
2.30985e+07
2.30952e+07
2.30985e+07
2.30068e+07
2.29583e+07
2.30985e+07
2.29583e+07
2.30994e+07
2.30068e+07
2.31211e+07
2.30994e+07
2.29681e+07
2.31388e+07
2.31388e+07
2.3103e+07
2.30249e+07
2.31145e+07
2.31388e+07
2.29988e+07
2.29988e+07
2.31388e+07
2.29988e+07
2.31145e+07
2.30249e+07
2.31145e+07
2.30249e+07
2.31446e+07
2.30161e+07
2.30249e+07
2.30161e+07
2.31145e+07
2.30161e+07
2.31446e+07
2.31145e+07
2.31446e+07
2.30249e+07
2.30161e+07
2.31446e+07
2.30161e+07
2.31145e+07
2.30161e+07
2.31446e+07
2.30161e+07
2.31145e+07
2.31446e+07
2.29368e+07
2.30161e+07
2.31977e+07
2.30498e+07
2.31145e+07
2.30498e+07
2.31161e+07
2.31145e+07
2.30161e+07
2.31977e+07
2.31145e+07
2.30161e+07
2.30161e+07
2.29818e+07
2.30161e+07
2.30727e+07
2.32455e+07
2.32455e+07
2.30161e+07
2.31145e+07
2.32455e+07
2.31145e+07
2.32455e+07
2.30727e+07
2.30442e+07
2.32455e+07
2.31276e+07
2.30961e+07
2.30667e+07
2.32455e+07
2.31262e+07
2.31276e+07
2.29689e+07
2.31276e+07
2.30707e+07
2.31262e+07
2.30749e+07
2.30447e+07
2.30707e+07
2.31276e+07
2.30707e+07
2.32455e+07
2.30707e+07
2.29647e+07
2.30707e+07
2.32455e+07
2.31356e+07
2.30707e+07
2.31356e+07
2.31477e+07
2.32631e+07
2.31356e+07
2.31477e+07
2.30755e+07
2.32631e+07
2.31477e+07
2.31477e+07
2.32704e+07
2.31404e+07
2.30824e+07
2.31477e+07
2.32704e+07
2.31477e+07
2.31123e+07
2.32704e+07
2.32889e+07
2.31602e+07
2.31574e+07
2.32704e+07
2.32889e+07
2.30684e+07
2.31602e+07
2.32704e+07
2.31602e+07
2.3333e+07
2.32704e+07
2.32704e+07
2.29872e+07
2.31602e+07
2.3181e+07
2.29466e+07
2.31602e+07
2.31021e+07
2.29883e+07
2.32704e+07
2.33359e+07
2.33003e+07
2.31602e+07
2.32704e+07
2.32089e+07
2.32704e+07
2.31602e+07
2.33708e+07
2.33708e+07
2.31602e+07
2.33708e+07
2.32733e+07
2.33708e+07
2.32733e+07
2.31772e+07
2.32733e+07
2.31772e+07
2.33269e+07
2.33763e+07
2.33272e+07
2.31772e+07
2.31772e+07
2.3398e+07
2.35074e+07
2.33272e+07
2.34085e+07
2.31772e+07
2.33272e+07
2.34085e+07
2.31772e+07
2.3366e+07
2.31772e+07
2.32947e+07
2.31772e+07
2.34085e+07
2.31772e+07
2.34085e+07
2.35129e+07
2.33921e+07
2.31772e+07
2.31808e+07
2.33921e+07
2.31772e+07
2.34067e+07
2.33921e+07
2.34085e+07
2.31772e+07
2.34085e+07
2.31772e+07
2.33921e+07
2.35129e+07
2.32257e+07
2.31039e+07
2.31772e+07
2.32256e+07
2.31772e+07
2.33921e+07
2.34085e+07
2.31772e+07
2.33921e+07
2.34085e+07
2.31772e+07
2.35129e+07
2.31772e+07
2.33921e+07
2.31772e+07
2.34245e+07
2.31557e+07
2.31772e+07
2.31772e+07
2.34292e+07
2.33921e+07
2.35345e+07
2.34292e+07
2.31772e+07
2.32094e+07
2.31772e+07
2.33285e+07
2.33921e+07
2.34177e+07
2.31772e+07
2.34292e+07
2.33921e+07
2.31772e+07
2.35345e+07
2.31772e+07
2.32808e+07
2.34137e+07
2.31772e+07
2.34292e+07
2.34137e+07
2.35345e+07
2.31772e+07
2.34137e+07
2.35345e+07
2.34449e+07
2.34137e+07
2.31848e+07
2.34137e+07
2.34449e+07
2.31848e+07
2.34449e+07
2.35345e+07
2.34137e+07
2.34449e+07
2.31899e+07
2.35345e+07
2.34137e+07
2.34449e+07
2.31899e+07
2.34449e+07
2.34495e+07
2.35345e+07
2.31899e+07
2.34449e+07
2.34495e+07
2.32088e+07
2.31952e+07
2.35464e+07
2.31952e+07
2.31952e+07
2.32009e+07
2.34449e+07
2.35464e+07
2.35371e+07
2.32009e+07
2.32009e+07
2.34449e+07
2.35371e+07
2.35464e+07
2.32009e+07
2.34449e+07
2.35371e+07
2.35464e+07
2.32009e+07
2.34449e+07
2.32009e+07
2.35464e+07
2.35371e+07
2.32009e+07
2.34449e+07
2.35464e+07
2.32009e+07
2.35464e+07
2.32009e+07
2.35464e+07
2.34491e+07
2.35464e+07
2.35371e+07
2.35464e+07
2.31921e+07
2.32009e+07
2.34513e+07
2.32009e+07
2.35464e+07
2.32301e+07
2.30084e+07
2.34513e+07
2.35371e+07
2.32009e+07
2.35464e+07
2.34513e+07
2.35464e+07
2.3178e+07
2.33341e+07
2.35464e+07
2.35464e+07
2.35464e+07
2.35589e+07
2.34555e+07
2.33341e+07
2.35589e+07
2.35464e+07
2.35197e+07
2.35197e+07
2.3339e+07
2.3339e+07
2.35197e+07
2.35464e+07
2.35197e+07
2.35589e+07
2.35464e+07
2.34389e+07
2.35197e+07
2.33663e+07
2.35197e+07
2.34461e+07
2.35197e+07
2.35464e+07
2.35589e+07
2.33958e+07
2.35464e+07
2.35197e+07
2.33958e+07
2.33958e+07
2.35197e+07
2.35464e+07
2.32032e+07
2.35197e+07
2.33958e+07
2.35197e+07
2.33958e+07
2.35631e+07
2.35464e+07
2.35197e+07
2.35464e+07
2.35464e+07
2.33958e+07
2.33443e+07
2.35631e+07
2.33958e+07
2.35197e+07
2.35464e+07
2.35197e+07
2.35464e+07
2.32895e+07
2.33958e+07
2.33958e+07
2.35464e+07
2.35631e+07
2.32857e+07
2.35329e+07
2.35631e+07
2.33958e+07
2.3549e+07
2.33958e+07
2.35329e+07
2.3549e+07
2.35329e+07
2.36572e+07
2.33988e+07
2.35519e+07
2.35329e+07
2.33988e+07
2.35329e+07
2.35737e+07
2.34333e+07
2.36597e+07
2.35329e+07
2.34333e+07
2.36387e+07
2.32725e+07
2.36597e+07
2.35329e+07
2.35329e+07
2.34388e+07
2.36387e+07
2.34388e+07
2.33199e+07
2.34388e+07
2.36387e+07
2.36387e+07
2.34388e+07
2.36616e+07
2.36387e+07
2.35489e+07
2.32379e+07
2.36387e+07
2.34388e+07
2.34388e+07
2.35489e+07
2.34633e+07
2.36616e+07
2.35489e+07
2.37998e+07
2.36616e+07
2.37998e+07
2.34388e+07
2.35489e+07
2.36616e+07
2.32016e+07
2.34388e+07
2.34104e+07
2.34388e+07
2.3802e+07
2.35489e+07
2.35489e+07
2.36634e+07
2.35268e+07
2.35489e+07
2.38062e+07
2.33738e+07
2.38062e+07
2.35489e+07
2.38062e+07
2.35489e+07
2.3665e+07
2.35484e+07
2.35489e+07
2.35484e+07
2.34131e+07
2.3836e+07
2.3665e+07
2.35742e+07
2.35489e+07
2.35742e+07
2.35489e+07
2.35604e+07
2.35742e+07
2.3836e+07
2.3665e+07
2.35742e+07
2.35604e+07
2.3836e+07
2.35742e+07
2.35604e+07
2.35742e+07
2.35604e+07
2.35742e+07
2.3665e+07
2.35604e+07
2.35742e+07
2.3836e+07
2.35604e+07
2.3836e+07
2.33193e+07
2.3665e+07
2.35742e+07
2.35701e+07
2.35742e+07
2.32707e+07
2.38385e+07
2.35701e+07
2.35742e+07
2.35701e+07
2.36666e+07
2.36555e+07
2.35701e+07
2.35701e+07
2.35742e+07
2.35701e+07
2.35742e+07
2.36666e+07
2.35701e+07
2.35742e+07
2.37464e+07
2.35742e+07
2.35701e+07
2.35742e+07
2.36666e+07
2.35701e+07
2.36666e+07
2.3596e+07
2.36859e+07
2.38385e+07
2.33682e+07
2.39408e+07
2.35981e+07
2.33916e+07
2.35701e+07
2.38385e+07
2.35981e+07
2.38385e+07
2.35981e+07
2.32745e+07
2.35981e+07
2.39408e+07
2.35981e+07
2.35981e+07
2.38385e+07
2.35701e+07
2.35981e+07
2.35981e+07
2.39408e+07
2.3572e+07
2.3572e+07
2.36622e+07
2.35981e+07
2.35835e+07
2.35981e+07
2.35981e+07
2.35981e+07
2.36339e+07
2.37475e+07
2.39408e+07
2.38499e+07
2.36339e+07
2.3949e+07
2.35981e+07
2.35981e+07
2.36339e+07
2.35981e+07
2.38499e+07
2.36339e+07
2.34053e+07
2.35981e+07
2.36339e+07
2.35981e+07
