1,6.35961e+08
2,6.35978e+08
3,6.3598e+08
4,6.36014e+08
5,6.36014e+08
6,6.36026e+08
7,6.36064e+08
8,6.36084e+08
9,6.36084e+08
10,6.36143e+08
11,6.36166e+08
12,6.36258e+08
13,6.36307e+08
14,6.36307e+08
15,6.36307e+08
16,6.36309e+08
17,6.36309e+08
18,6.3632e+08
19,6.36332e+08
20,6.36332e+08
21,6.36332e+08
22,6.36332e+08
23,6.36574e+08
24,6.36574e+08
25,6.36574e+08
26,6.36703e+08
27,6.36703e+08
28,6.36711e+08
29,6.36711e+08
30,6.36711e+08
31,6.36711e+08
32,6.36711e+08
33,6.36718e+08
34,6.36746e+08
35,6.36746e+08
36,6.36846e+08
37,6.37018e+08
38,6.37018e+08
39,6.3707e+08
40,6.3707e+08
41,6.37084e+08
42,6.37084e+08
43,6.37095e+08
44,6.37095e+08
45,6.37115e+08
46,6.37115e+08
47,6.37115e+08
48,6.37145e+08
49,6.37272e+08
50,6.37275e+08
51,6.37275e+08
52,6.37283e+08
53,6.37283e+08
54,6.37297e+08
55,6.37297e+08
56,6.37375e+08
57,6.37409e+08
58,6.37409e+08
59,6.37478e+08
60,6.37485e+08
61,6.37485e+08
62,6.37518e+08
63,6.37531e+08
64,6.37565e+08
65,6.37565e+08
66,6.37565e+08
67,6.37565e+08
68,6.37586e+08
69,6.37674e+08
70,6.37674e+08
71,6.37709e+08
72,6.37709e+08
73,6.37783e+08
74,6.37786e+08
75,6.37789e+08
76,6.37799e+08
77,6.37799e+08
78,6.37799e+08
79,6.37804e+08
80,6.37804e+08
81,6.37804e+08
82,6.37824e+08
83,6.37824e+08
84,6.37824e+08
85,6.37824e+08
86,6.37824e+08
87,6.37901e+08
88,6.37901e+08
89,6.37901e+08
90,6.37901e+08
91,6.37901e+08
92,6.37901e+08
93,6.37905e+08
94,6.37908e+08
95,6.37908e+08
96,6.3793e+08
97,6.3793e+08
98,6.37937e+08
99,6.37963e+08
100,6.37963e+08
101,6.37994e+08
102,6.37994e+08
103,6.38043e+08
104,6.38043e+08
105,6.38049e+08
106,6.38049e+08
107,6.38055e+08
108,6.38059e+08
109,6.38059e+08
110,6.38112e+08
111,6.38112e+08
112,6.38112e+08
113,6.38117e+08
114,6.38131e+08
115,6.38131e+08
116,6.38154e+08
117,6.38154e+08
118,6.38154e+08
119,6.38154e+08
120,6.3819e+08
121,6.38202e+08
122,6.38291e+08
123,6.38291e+08
124,6.38308e+08
125,6.38308e+08
126,6.38435e+08
127,6.38435e+08
128,6.38435e+08
129,6.38435e+08
130,6.38435e+08
131,6.38435e+08
132,6.38435e+08
133,6.38435e+08
134,6.38435e+08
135,6.38435e+08
136,6.38435e+08
137,6.38485e+08
138,6.38485e+08
139,6.38769e+08
140,6.38779e+08
141,6.39278e+08
142,6.39278e+08
143,6.39278e+08
144,6.39286e+08
145,6.39302e+08
146,6.3932e+08
147,6.39321e+08
148,6.39321e+08
149,6.39321e+08
150,6.39335e+08
151,6.39335e+08
152,6.39374e+08
153,6.39374e+08
154,6.39374e+08
155,6.39378e+08
156,6.39378e+08
157,6.39378e+08
158,6.39378e+08
159,6.39389e+08
160,6.39409e+08
161,6.39409e+08
162,6.39418e+08
163,6.39427e+08
164,6.39435e+08
165,6.39435e+08
166,6.39438e+08
167,6.39465e+08
168,6.39465e+08
169,6.39472e+08
170,6.39472e+08
171,6.39481e+08
172,6.39513e+08
173,6.39525e+08
174,6.39538e+08
175,6.39538e+08
176,6.39538e+08
177,6.39655e+08
178,6.39655e+08
179,6.39655e+08
180,6.39655e+08
181,6.39655e+08
182,6.39666e+08
183,6.39711e+08
184,6.39711e+08
185,6.39711e+08
186,6.39734e+08
187,6.39734e+08
188,6.39741e+08
189,6.39741e+08
190,6.39743e+08
191,6.39761e+08
192,6.39761e+08
193,6.39761e+08
194,6.39761e+08
195,6.39761e+08
196,6.39765e+08
197,6.39776e+08
198,6.39818e+08
199,6.39818e+08
200,6.39843e+08
201,6.39843e+08
202,6.39847e+08
203,6.39861e+08
204,6.39861e+08
205,6.39861e+08
206,6.39901e+08
207,6.39901e+08
208,6.39901e+08
209,6.3993e+08
210,6.3994e+08
211,6.39944e+08
212,6.39964e+08
213,6.40002e+08
214,6.40005e+08
215,6.40006e+08
216,6.40006e+08
217,6.40014e+08
218,6.40014e+08
219,6.4002e+08
220,6.40042e+08
221,6.40049e+08
222,6.40053e+08
223,6.40053e+08
224,6.40059e+08
225,6.40059e+08
226,6.40059e+08
227,6.40065e+08
228,6.40071e+08
229,6.40083e+08
230,6.40083e+08
231,6.40088e+08
232,6.40088e+08
233,6.40088e+08
234,6.40098e+08
235,6.40213e+08
236,6.40213e+08
237,6.4023e+08
238,6.40274e+08
239,6.40274e+08
240,6.40274e+08
241,6.40356e+08
242,6.40356e+08
243,6.40356e+08
244,6.40372e+08
245,6.40372e+08
246,6.40426e+08
247,6.40426e+08
248,6.40426e+08
249,6.40426e+08
250,6.40426e+08
251,6.40442e+08
252,6.40442e+08
253,6.40462e+08
254,6.40462e+08
255,6.40462e+08
256,6.40462e+08
257,6.40463e+08
258,6.40463e+08
259,6.40463e+08
260,6.40466e+08
261,6.40469e+08
262,6.40469e+08
263,6.40469e+08
264,6.4048e+08
265,6.40482e+08
266,6.40488e+08
267,6.40488e+08
268,6.40494e+08
269,6.40497e+08
270,6.40497e+08
271,6.40634e+08
272,6.40634e+08
273,6.40634e+08
274,6.40634e+08
275,6.40634e+08
276,6.40649e+08
277,6.40649e+08
278,6.40649e+08
279,6.40656e+08
280,6.40656e+08
281,6.4066e+08
282,6.4066e+08
283,6.4066e+08
284,6.4068e+08
285,6.4068e+08
286,6.4068e+08
287,6.40708e+08
288,6.40785e+08
289,6.40785e+08
290,6.40785e+08
291,6.40785e+08
292,6.40785e+08
293,6.40785e+08
294,6.40785e+08
295,6.408e+08
296,6.40804e+08
297,6.40804e+08
298,6.40804e+08
299,6.40823e+08
300,6.40851e+08
301,6.40877e+08
302,6.40877e+08
303,6.40877e+08
304,6.40886e+08
305,6.40886e+08
306,6.40886e+08
307,6.40886e+08
308,6.40886e+08
309,6.40886e+08
310,6.40912e+08
311,6.4092e+08
312,6.4092e+08
313,6.4092e+08
314,6.4093e+08
315,6.4094e+08
316,6.40943e+08
317,6.40943e+08
318,6.40943e+08
319,6.40947e+08
320,6.40947e+08
321,6.40953e+08
322,6.40957e+08
323,6.40967e+08
324,6.40967e+08
325,6.40967e+08
326,6.40981e+08
327,6.40981e+08
328,6.40981e+08
329,6.40988e+08
330,6.40988e+08
331,6.40988e+08
332,6.40988e+08
333,6.41007e+08
334,6.41007e+08
335,6.41007e+08
336,6.41008e+08
337,6.41008e+08
338,6.41037e+08
339,6.41037e+08
340,6.41037e+08
341,6.41037e+08
342,6.41037e+08
343,6.41037e+08
344,6.41049e+08
345,6.41049e+08
346,6.4107e+08
347,6.4107e+08
348,6.41097e+08
349,6.41097e+08
350,6.41097e+08
351,6.41097e+08
352,6.41097e+08
353,6.41097e+08
354,6.411e+08
355,6.41105e+08
356,6.41105e+08
357,6.41105e+08
358,6.41105e+08
359,6.41107e+08
360,6.41107e+08
361,6.41107e+08
362,6.41107e+08
363,6.41111e+08
364,6.41124e+08
365,6.41135e+08
366,6.41135e+08
367,6.41135e+08
368,6.41135e+08
369,6.41148e+08
370,6.41153e+08
371,6.41157e+08
372,6.4116e+08
373,6.41172e+08
374,6.41183e+08
375,6.41183e+08
376,6.41183e+08
377,6.4119e+08
378,6.41194e+08
379,6.41194e+08
380,6.41206e+08
381,6.41228e+08
382,6.41228e+08
383,6.41228e+08
384,6.41246e+08
385,6.41246e+08
386,6.41273e+08
387,6.41289e+08
388,6.41292e+08
389,6.41294e+08
390,6.41294e+08
391,6.41294e+08
392,6.41294e+08
393,6.41294e+08
394,6.41319e+08
395,6.41319e+08
396,6.41319e+08
397,6.41332e+08
398,6.41332e+08
399,6.41332e+08
400,6.41332e+08
401,6.41351e+08
402,6.41351e+08
403,6.41351e+08
404,6.41351e+08
405,6.41359e+08
406,6.41359e+08
407,6.41363e+08
408,6.41371e+08
409,6.41371e+08
410,6.41371e+08
411,6.41411e+08
412,6.4145e+08
413,6.4145e+08
414,6.4145e+08
415,6.4145e+08
416,6.4145e+08
417,6.4145e+08
418,6.4145e+08
419,6.4145e+08
420,6.4145e+08
421,6.4145e+08
422,6.4145e+08
423,6.4145e+08
424,6.4145e+08
425,6.4145e+08
426,6.4145e+08
427,6.4145e+08
428,6.4145e+08
429,6.4145e+08
430,6.4145e+08
431,6.4145e+08
432,6.4145e+08
433,6.4145e+08
434,6.4145e+08
435,6.41477e+08
436,6.41477e+08
437,6.41513e+08
438,6.41513e+08
439,6.41513e+08
440,6.41513e+08
441,6.41541e+08
442,6.41544e+08
443,6.41544e+08
444,6.41544e+08
445,6.41544e+08
446,6.41544e+08
447,6.41556e+08
448,6.41579e+08
449,6.41579e+08
450,6.41622e+08
451,6.41622e+08
452,6.41623e+08
453,6.41623e+08
454,6.41631e+08
455,6.41631e+08
456,6.4164e+08
457,6.41649e+08
458,6.41649e+08
459,6.41649e+08
460,6.41667e+08
461,6.41667e+08
462,6.41667e+08
463,6.41683e+08
464,6.41683e+08
465,6.41698e+08
466,6.41698e+08
467,6.41699e+08
468,6.41714e+08
469,6.41729e+08
470,6.41729e+08
471,6.41745e+08
472,6.41778e+08
473,6.41785e+08
474,6.41785e+08
475,6.41785e+08
476,6.41785e+08
477,6.41785e+08
478,6.41785e+08
479,6.41797e+08
480,6.41797e+08
481,6.41797e+08
482,6.4181e+08
483,6.4181e+08
484,6.4181e+08
485,6.4181e+08
486,6.41813e+08
487,6.41821e+08
488,6.41821e+08
489,6.41837e+08
490,6.41844e+08
491,6.41855e+08
492,6.41931e+08
