1,6.67058e+08
2,6.67301e+08
3,6.67425e+08
4,6.67552e+08
5,6.6768e+08
6,6.6768e+08
7,6.67844e+08
8,6.67844e+08
9,6.67865e+08
10,6.67908e+08
11,6.67964e+08
12,6.68009e+08
13,6.68009e+08
14,6.68056e+08
15,6.68081e+08
16,6.68111e+08
17,6.68289e+08
18,6.68311e+08
19,6.68401e+08
20,6.68461e+08
21,6.68501e+08
22,6.68561e+08
23,6.68611e+08
24,6.68611e+08
25,6.68611e+08
26,6.68611e+08
27,6.68611e+08
28,6.68611e+08
29,6.68611e+08
30,6.68611e+08
31,6.68611e+08
32,6.68611e+08
