3938,6.66934e+08
3939,6.66934e+08
3940,6.66934e+08
3941,6.66934e+08
3942,6.66934e+08
3943,6.66934e+08
3944,6.66934e+08
3945,6.66934e+08
3946,6.66934e+08
3947,6.66934e+08
3948,6.66934e+08
3949,6.66934e+08
3950,6.66934e+08
3951,6.66934e+08
3952,6.66934e+08
3953,6.66934e+08
3954,6.67058e+08
3955,6.67058e+08
3956,6.67058e+08
3957,6.67058e+08
3958,6.67058e+08
3959,6.67058e+08
3960,6.67058e+08
3961,6.67058e+08
3962,6.67058e+08
3963,6.67058e+08
3964,6.67058e+08
3965,6.67058e+08
3966,6.67058e+08
3967,6.67058e+08
3968,6.67058e+08
3969,6.67058e+08
3970,6.67299e+08
3971,6.67299e+08
3972,6.67299e+08
3973,6.67299e+08
3974,6.67299e+08
3975,6.67299e+08
3976,6.67299e+08
3977,6.67299e+08
3978,6.67299e+08
3979,6.67299e+08
3980,6.67299e+08
3981,6.67299e+08
3982,6.67299e+08
3983,6.67299e+08
3984,6.67299e+08
3985,6.67299e+08
3986,6.67301e+08
3987,6.67301e+08
3988,6.67301e+08
3989,6.67301e+08
3990,6.67301e+08
3991,6.67301e+08
3992,6.67301e+08
3993,6.67301e+08
3994,6.67301e+08
3995,6.67301e+08
3996,6.67301e+08
3997,6.67301e+08
3998,6.67301e+08
3999,6.67301e+08
4000,6.67301e+08
4001,6.67301e+08
4002,6.67393e+08
4003,6.67393e+08
4004,6.67393e+08
4005,6.67393e+08
4006,6.67393e+08
4007,6.67393e+08
4008,6.67393e+08
4009,6.67393e+08
4010,6.67393e+08
4011,6.67393e+08
4012,6.67393e+08
4013,6.67393e+08
4014,6.67393e+08
4015,6.67393e+08
4016,6.67393e+08
4017,6.67393e+08
4018,6.67425e+08
4019,6.67425e+08
4020,6.67425e+08
4021,6.67425e+08
4022,6.67425e+08
4023,6.67425e+08
4024,6.67425e+08
4025,6.67425e+08
4026,6.67425e+08
4027,6.67425e+08
4028,6.67425e+08
4029,6.67425e+08
4030,6.67425e+08
4031,6.67425e+08
4032,6.67425e+08
4033,6.67425e+08
4034,6.67496e+08
4035,6.67496e+08
4036,6.67496e+08
4037,6.67496e+08
4038,6.67496e+08
4039,6.67496e+08
4040,6.67496e+08
4041,6.67496e+08
4042,6.67496e+08
4043,6.67496e+08
4044,6.67496e+08
4045,6.67496e+08
4046,6.67496e+08
4047,6.67496e+08
4048,6.67496e+08
4049,6.67496e+08
4050,6.67552e+08
4051,6.67552e+08
4052,6.67552e+08
4053,6.67552e+08
4054,6.67552e+08
4055,6.67552e+08
4056,6.67552e+08
4057,6.67552e+08
4058,6.67552e+08
4059,6.67552e+08
4060,6.67552e+08
4061,6.67552e+08
4062,6.67552e+08
4063,6.67552e+08
4064,6.67552e+08
4065,6.67552e+08
4066,6.67623e+08
4067,6.67623e+08
4068,6.67623e+08
4069,6.67623e+08
4070,6.67623e+08
4071,6.67623e+08
4072,6.67623e+08
4073,6.67623e+08
4074,6.67623e+08
4075,6.67623e+08
4076,6.67623e+08
4077,6.67623e+08
4078,6.67623e+08
4079,6.67623e+08
4080,6.67623e+08
4081,6.67623e+08
4082,6.6768e+08
4083,6.6768e+08
