0 5.59233e+07
1 5.59279e+07
2 5.59303e+07
3 5.59373e+07
4 5.59424e+07
5 5.59557e+07
6 5.59745e+07
7 5.59871e+07
8 5.59987e+07
9 5.60075e+07
10 5.6018e+07
11 5.6028e+07
12 5.60447e+07
13 5.60535e+07
14 5.60653e+07
15 5.60791e+07
16 5.60912e+07
17 5.60993e+07
18 5.61113e+07
19 5.61212e+07
20 5.61307e+07
