PARALLEL MERGE - SEED 2
SA_ALPHA,SA_T_MIN,SA_ITER,FULL_RUNS,MERGE_POP_SIZE,NUM_ITER,ITER_INCR
0.97,0.5,1,1,2000,10,0
8.0016e+08
8.00092e+08
8.00092e+08
8.00092e+08
8.00207e+08
8.0016e+08
8.0016e+08
8.00192e+08
8.00207e+08
8.0025e+08
8.00207e+08
8.00207e+08
8.00252e+08
8.0025e+08
8.00328e+08
8.0025e+08
8.0025e+08
8.00267e+08
8.00345e+08
8.00328e+08
8.0036e+08
8.00346e+08
8.00345e+08
8.00346e+08
8.00346e+08
8.00328e+08
8.00412e+08
8.00346e+08
8.0037e+08
8.00382e+08
8.00412e+08
8.00412e+08
8.00427e+08
8.00481e+08
8.00459e+08
8.00412e+08
8.00427e+08
8.00459e+08
8.00474e+08
8.00459e+08
8.00459e+08
8.00503e+08
8.00474e+08
8.00474e+08
8.00488e+08
8.00518e+08
8.00503e+08
8.00517e+08
8.00518e+08
8.00503e+08
8.00533e+08
8.00532e+08
8.00518e+08
8.00518e+08
8.00595e+08
8.00533e+08
8.00533e+08
8.00643e+08
8.00619e+08
8.00533e+08
8.00595e+08
8.00643e+08
8.00654e+08
8.00667e+08
8.00675e+08
8.00762e+08
8.00736e+08
8.00794e+08
8.00654e+08
8.00762e+08
8.00914e+08
8.00762e+08
8.00794e+08
8.00794e+08
8.00953e+08
8.00933e+08
8.00933e+08
8.00914e+08
8.00982e+08
8.01168e+08
8.00982e+08
8.00964e+08
8.00953e+08
8.01214e+08
8.01221e+08
8.01168e+08
8.01168e+08
8.01221e+08
8.01251e+08
8.01221e+08
8.01241e+08
8.01251e+08
8.01221e+08
8.01251e+08
8.01287e+08
8.01302e+08
8.0134e+08
8.01251e+08
8.01275e+08
8.01352e+08
8.0134e+08
8.0134e+08
8.0134e+08
8.0147e+08
8.01352e+08
8.01372e+08
8.01352e+08
8.01493e+08
8.0147e+08
8.01477e+08
8.0147e+08
8.01556e+08
8.01499e+08
8.0161e+08
8.01493e+08
8.01493e+08
8.01573e+08
8.01838e+08
8.0161e+08
8.01665e+08
8.0161e+08
8.01838e+08
8.01838e+08
8.01838e+08
8.01899e+08
8.01838e+08
8.01838e+08
8.01848e+08
8.01954e+08
8.01911e+08
8.01918e+08
8.01899e+08
8.02004e+08
8.01954e+08
8.01954e+08
8.02004e+08
8.02092e+08
8.01954e+08
8.02043e+08
8.02004e+08
8.02151e+08
8.02099e+08
8.02092e+08
8.02092e+08
8.0211e+08
8.02188e+08
8.02151e+08
8.02267e+08
8.02099e+08
8.02151e+08
8.02151e+08
8.02357e+08
8.02267e+08
8.02267e+08
8.02267e+08
8.02371e+08
8.02381e+08
8.02411e+08
8.02381e+08
8.02371e+08
8.02381e+08
8.02381e+08
8.02432e+08
8.02505e+08
8.02457e+08
8.02423e+08
8.02475e+08
8.02534e+08
8.01928e+08
8.02603e+08
8.02505e+08
8.02505e+08
8.02587e+08
8.02603e+08
8.02603e+08
8.02617e+08
8.02603e+08
8.02649e+08
8.02603e+08
8.02617e+08
8.02617e+08
8.02649e+08
8.02649e+08
8.02649e+08
8.02649e+08
8.0269e+08
8.02649e+08
8.02672e+08
8.02756e+08
8.02663e+08
8.02708e+08
8.027e+08
8.02861e+08
8.02802e+08
8.02756e+08
8.02756e+08
8.02861e+08
8.02861e+08
8.02861e+08
8.02861e+08
8.02861e+08
8.03001e+08
8.02861e+08
8.02861e+08
8.02861e+08
8.0304e+08
8.02889e+08
8.03001e+08
8.03093e+08
8.03001e+08
8.03059e+08
8.03093e+08
8.0304e+08
8.03057e+08
8.03093e+08
8.03158e+08
8.03139e+08
8.03398e+08
8.03093e+08
8.03441e+08
8.03139e+08
8.0341e+08
8.03421e+08
8.03441e+08
8.03441e+08
8.03441e+08
8.03555e+08
8.03441e+08
8.03588e+08
8.03441e+08
8.03555e+08
8.03441e+08
8.03555e+08
8.03607e+08
8.03588e+08
8.03588e+08
8.03605e+08
8.03625e+08
8.03607e+08
8.03607e+08
8.03635e+08
8.03625e+08
8.03639e+08
8.03644e+08
8.03745e+08
8.03635e+08
8.03635e+08
8.03745e+08
8.03745e+08
8.03644e+08
8.03745e+08
8.03795e+08
8.03756e+08
8.03764e+08
8.03795e+08
8.03745e+08
8.03806e+08
8.03825e+08
8.03795e+08
8.03806e+08
8.03795e+08
8.03825e+08
8.03825e+08
8.03825e+08
8.03825e+08
8.03825e+08
8.03825e+08
8.03845e+08
8.03836e+08
8.03886e+08
8.03849e+08
8.03851e+08
8.03956e+08
8.03886e+08
8.03886e+08
8.03898e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.03956e+08
8.04006e+08
8.03956e+08
8.03975e+08
8.04059e+08
8.04006e+08
8.03956e+08
8.04052e+08
8.04101e+08
8.04059e+08
8.04059e+08
8.04153e+08
8.04111e+08
8.04059e+08
8.04118e+08
8.04153e+08
8.0417e+08
8.04199e+08
8.04153e+08
8.0417e+08
8.04153e+08
8.04199e+08
8.04199e+08
8.04199e+08
8.04199e+08
8.04211e+08
8.04252e+08
8.04199e+08
8.04277e+08
8.04621e+08
8.04199e+08
8.0424e+08
8.04621e+08
8.04687e+08
8.04621e+08
8.04621e+08
8.04632e+08
8.04687e+08
8.04687e+08
8.04763e+08
8.04687e+08
8.04687e+08
8.04763e+08
8.04816e+08
8.04687e+08
8.05037e+08
8.04775e+08
8.04782e+08
8.05037e+08
8.04816e+08
