PARALLEL MERGE - SEED 1
SA_ALPHA,SA_T_MIN,SA_ITER,FULL_RUNS,MERGE_POP_SIZE,NUM_ITER,ITER_INCR
0.97,0.5,1,1,1000,20,0
3.87665e+08
3.87644e+08
3.87644e+08
3.87656e+08
3.87656e+08
3.87677e+08
3.87676e+08
3.87665e+08
3.87701e+08
3.87689e+08
3.87677e+08
3.87701e+08
3.8773e+08
3.87701e+08
3.87758e+08
3.8773e+08
3.87665e+08
3.87758e+08
3.87701e+08
3.87767e+08
3.87758e+08
3.87758e+08
3.87758e+08
3.8779e+08
3.87779e+08
3.87779e+08
3.8779e+08
3.87801e+08
3.8779e+08
3.87801e+08
3.87818e+08
3.87767e+08
3.87813e+08
3.87829e+08
3.87842e+08
3.87837e+08
3.87849e+08
3.87842e+08
3.87842e+08
3.87801e+08
3.87849e+08
3.87865e+08
3.87849e+08
3.87849e+08
3.8789e+08
3.87849e+08
3.87879e+08
3.87865e+08
3.8789e+08
3.87901e+08
3.8789e+08
3.8789e+08
3.8789e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87901e+08
3.87914e+08
3.87914e+08
3.87923e+08
3.87901e+08
3.87901e+08
3.87923e+08
3.87926e+08
3.8794e+08
3.87945e+08
3.87923e+08
3.87923e+08
3.87952e+08
3.87958e+08
3.87945e+08
3.87945e+08
3.87952e+08
3.8797e+08
3.87958e+08
3.8797e+08
3.87958e+08
3.87987e+08
3.8797e+08
3.87982e+08
3.87987e+08
3.87999e+08
3.87987e+08
3.88015e+08
3.8797e+08
3.87987e+08
3.88031e+08
3.8801e+08
3.88055e+08
3.88026e+08
3.88077e+08
3.88031e+08
3.88077e+08
3.88077e+08
3.88015e+08
3.88065e+08
3.88077e+08
3.88093e+08
3.88086e+08
3.88108e+08
3.88093e+08
3.88093e+08
3.88118e+08
3.88108e+08
3.88142e+08
3.88108e+08
3.88128e+08
3.88077e+08
3.88142e+08
3.88142e+08
3.88142e+08
3.88142e+08
3.88142e+08
3.88153e+08
3.88151e+08
3.88142e+08
3.88161e+08
3.88142e+08
3.88151e+08
3.8817e+08
3.88172e+08
3.8817e+08
3.88162e+08
3.88172e+08
3.88161e+08
3.88197e+08
3.88172e+08
3.88172e+08
3.88189e+08
3.88213e+08
3.88197e+08
3.88221e+08
3.88221e+08
3.88197e+08
3.88237e+08
3.88197e+08
3.88237e+08
3.88213e+08
3.88232e+08
3.88237e+08
3.88237e+08
3.88245e+08
3.88247e+08
3.88247e+08
3.88253e+08
3.88253e+08
3.88247e+08
3.88237e+08
3.88253e+08
3.88247e+08
3.88261e+08
3.88247e+08
3.88264e+08
3.88253e+08
3.88261e+08
3.88264e+08
3.88274e+08
3.88261e+08
3.88298e+08
3.88264e+08
3.88298e+08
3.88274e+08
3.88308e+08
3.88275e+08
3.88298e+08
3.88318e+08
3.88308e+08
3.88298e+08
3.88339e+08
3.88327e+08
3.88308e+08
3.88318e+08
3.88339e+08
3.88339e+08
3.88339e+08
3.8835e+08
3.8835e+08
3.88339e+08
3.88391e+08
3.88367e+08
3.88339e+08
3.88391e+08
3.88412e+08
3.88391e+08
3.88362e+08
3.88432e+08
3.88403e+08
3.88422e+08
3.88447e+08
3.88412e+08
3.88454e+08
3.88464e+08
3.88443e+08
3.88432e+08
3.88473e+08
3.88447e+08
3.88473e+08
3.88475e+08
3.8848e+08
3.88505e+08
3.88494e+08
3.8848e+08
3.88488e+08
3.8849e+08
3.885e+08
3.88492e+08
3.88485e+08
3.88495e+08
3.8849e+08
3.88492e+08
3.8848e+08
3.8848e+08
3.88492e+08
3.8849e+08
3.88511e+08
3.88499e+08
3.8848e+08
3.88511e+08
3.8848e+08
3.88522e+08
3.88522e+08
3.88511e+08
3.88523e+08
3.88511e+08
3.88523e+08
3.88523e+08
3.88539e+08
3.88531e+08
3.88554e+08
3.88539e+08
3.88574e+08
3.88522e+08
3.88523e+08
3.88574e+08
3.88593e+08
3.88554e+08
3.88574e+08
3.88602e+08
3.88607e+08
3.88593e+08
3.88574e+08
3.88615e+08
3.88618e+08
3.88614e+08
3.88618e+08
3.88618e+08
3.88626e+08
3.88618e+08
3.88626e+08
3.8863e+08
3.88618e+08
3.8863e+08
3.88637e+08
3.88626e+08
3.8863e+08
3.88637e+08
3.88637e+08
3.88637e+08
3.88637e+08
3.8863e+08
3.88637e+08
3.88637e+08
3.88637e+08
3.88637e+08
3.8865e+08
3.88637e+08
3.88637e+08
3.8865e+08
3.8865e+08
3.88637e+08
3.8865e+08
3.88669e+08
3.8865e+08
3.8865e+08
3.88707e+08
3.88684e+08
3.88662e+08
3.8868e+08
3.88707e+08
3.88707e+08
3.88707e+08
3.88744e+08
3.88707e+08
3.88707e+08
3.88744e+08
3.88718e+08
3.88744e+08
3.88744e+08
3.88744e+08
3.88744e+08
3.88767e+08
3.88744e+08
3.88744e+08
3.88759e+08
3.88804e+08
3.88767e+08
3.88767e+08
3.88804e+08
3.88782e+08
3.88804e+08
3.88804e+08
3.88804e+08
3.88804e+08
3.88815e+08
3.88804e+08
3.88804e+08
3.88823e+08
3.88823e+08
3.88833e+08
3.88815e+08
3.88815e+08
3.88833e+08
3.88833e+08
3.88833e+08
3.88823e+08
3.88846e+08
3.88833e+08
3.88844e+08
3.88833e+08
3.8885e+08
3.88857e+08
3.88857e+08
3.88876e+08
3.88876e+08
3.88862e+08
3.8889e+08
3.88857e+08
3.88846e+08
3.88876e+08
3.88901e+08
3.88891e+08
3.889e+08
3.88901e+08
