TIME DATA - SEED 4
CPU TIME,OBJ_VALUE
2602.89,2.41769e+07
2602.91,2.41769e+07
2602.95,2.41769e+07
2602.96,2.41769e+07
2602.99,2.41769e+07
2602.99,2.41769e+07
2603.11,2.41769e+07
2603.13,2.41769e+07
2603.15,2.40178e+07
2603.24,2.41769e+07
2603.24,2.41769e+07
2603.26,2.41769e+07
2603.3,2.40178e+07
2603.34,2.41769e+07
2603.35,2.41769e+07
2603.39,2.41769e+07
2603.44,2.41769e+07
2603.46,2.41769e+07
2603.52,2.41769e+07
2603.55,2.41769e+07
2603.56,2.41769e+07
2603.57,2.41769e+07
2603.67,2.40178e+07
2603.7,2.41769e+07
2603.71,2.40178e+07
2603.71,2.41769e+07
2603.78,2.41769e+07
2603.81,2.41769e+07
2603.82,2.41769e+07
2603.89,2.41769e+07
2603.92,2.41769e+07
2603.95,2.40178e+07
2604,2.41769e+07
2604.03,2.41769e+07
2604.04,2.41769e+07
2604.11,2.41769e+07
2604.15,2.41769e+07
2604.24,2.41769e+07
2604.31,2.41769e+07
2604.34,2.41769e+07
2604.37,2.41769e+07
2604.44,2.41769e+07
2604.47,2.41769e+07
2604.48,2.41769e+07
2604.51,2.41769e+07
2604.52,2.39244e+07
2604.55,2.41769e+07
2604.6,2.41769e+07
2604.65,2.41769e+07
2604.69,2.41769e+07
2604.7,2.41769e+07
2604.78,2.39669e+07
2604.8,2.41769e+07
2604.8,2.41769e+07
2604.84,2.41769e+07
2604.89,2.41769e+07
2604.89,2.40178e+07
2604.96,2.41769e+07
2604.99,2.41769e+07
2605.02,2.40178e+07
2605.07,2.41769e+07
2605.09,2.41769e+07
2605.15,2.41769e+07
2605.16,2.41659e+07
2605.18,2.41769e+07
2605.22,2.41769e+07
2605.25,2.41769e+07
2605.26,2.41769e+07
2605.26,2.41769e+07
2605.32,2.41769e+07
2605.37,2.41769e+07
2605.38,2.41653e+07
2605.43,2.41769e+07
2605.43,2.41665e+07
2605.47,2.41769e+07
2605.5,2.41769e+07
2605.55,2.41769e+07
2605.57,2.41769e+07
2605.63,2.41769e+07
2605.65,2.41769e+07
2605.68,2.41769e+07
2605.72,2.40178e+07
2605.74,2.41769e+07
2605.77,2.39899e+07
2605.81,2.41769e+07
2605.85,2.41769e+07
2605.91,2.41769e+07
2605.94,2.41769e+07
2605.96,2.41769e+07
2606.03,2.41769e+07
2606.05,2.41769e+07
2606.07,2.41769e+07
2606.11,2.41769e+07
2606.14,2.41769e+07
2606.15,2.41769e+07
2606.16,2.41669e+07
2606.26,2.41769e+07
2606.26,2.41769e+07
2606.28,2.41769e+07
2606.3,2.40178e+07
2606.36,2.41769e+07
2606.39,2.41769e+07
2606.45,2.41769e+07
2606.45,2.41769e+07
2606.45,2.40178e+07
2606.56,2.41769e+07
2606.6,2.41769e+07
2606.66,2.41769e+07
2606.66,2.41769e+07
2606.67,2.41769e+07
2606.77,2.41769e+07
2606.77,2.41769e+07
2606.79,2.41769e+07
2606.87,2.41769e+07
2606.88,2.41769e+07
2606.91,2.41769e+07
2606.95,2.41769e+07
2606.98,2.41769e+07
2607.01,2.41769e+07
2607.08,2.41769e+07
2607.1,2.41769e+07
2607.18,2.40178e+07
2607.18,2.40178e+07
2607.19,2.41769e+07
2607.22,2.41769e+07
2607.3,2.41769e+07
2607.3,2.41769e+07
2607.37,2.40178e+07
2607.41,2.40178e+07
2607.41,2.41769e+07
2607.45,2.40178e+07
2607.53,2.41769e+07
2607.56,2.41769e+07
2607.61,2.41769e+07
2607.64,2.40178e+07
2607.65,2.41769e+07
2607.66,2.41769e+07
2607.73,2.41769e+07
2607.86,2.41769e+07
2607.86,2.40178e+07
2607.88,2.41769e+07
2607.88,2.41769e+07
2607.99,2.41769e+07
2608.04,2.41769e+07
2608.04,2.40178e+07
2608.09,2.41769e+07
2608.09,2.41769e+07
2608.19,2.41769e+07
2608.2,2.40178e+07
2608.23,2.41769e+07
2608.3,2.41769e+07
2608.35,2.41769e+07
2608.37,2.40178e+07
2608.41,2.41769e+07
2608.42,2.41769e+07
2608.49,2.41769e+07
2608.52,2.41769e+07
2608.54,2.41769e+07
2608.61,2.41769e+07
2608.64,2.41769e+07
2608.65,2.41769e+07
2608.74,2.40178e+07
2608.77,2.41769e+07
2608.87,2.41769e+07
2608.87,2.40178e+07
2608.88,2.41769e+07
2608.89,2.41769e+07
2608.97,2.41769e+07
2608.98,2.41769e+07
2609.06,2.41769e+07
2609.07,2.40178e+07
2609.08,2.41769e+07
2609.12,2.40178e+07
2609.15,2.39967e+07
2609.16,2.41769e+07
2609.22,2.41769e+07
2609.27,2.41769e+07
2609.32,2.40178e+07
2609.32,2.41653e+07
2609.33,2.40178e+07
2609.41,2.41769e+07
2609.45,2.40178e+07
2609.46,2.41769e+07
2609.52,2.41769e+07
2609.54,2.41769e+07
2609.56,2.41769e+07
2609.61,2.40178e+07
2609.67,2.41769e+07
2609.72,2.41769e+07
2609.74,2.41769e+07
2609.76,2.40178e+07
2609.82,2.40178e+07
2609.85,2.41654e+07
2609.87,2.41769e+07
2609.89,2.40178e+07
2609.93,2.41769e+07
2609.97,2.41769e+07
2610,2.41769e+07
2610.02,2.41755e+07
2610.03,2.41769e+07
2610.08,2.41769e+07
2610.11,2.41769e+07
2610.18,2.40178e+07
2610.2,2.41769e+07
2610.22,2.41769e+07
2610.23,2.40178e+07
2610.3,2.41769e+07
2610.35,2.41769e+07
2610.35,2.40178e+07
2610.38,2.41769e+07
2610.41,2.41769e+07
2610.46,2.41769e+07
2610.47,2.41769e+07
2610.52,2.41769e+07
2610.53,2.41769e+07
2610.58,2.41769e+07
2610.58,2.41769e+07
2610.65,2.40178e+07
2610.68,2.41769e+07
2610.75,2.41769e+07
2610.79,2.39771e+07
2610.82,2.41769e+07
2610.86,2.41769e+07
2610.92,2.41769e+07
2610.92,2.41769e+07
2610.92,2.41769e+07
2610.95,2.41769e+07
2610.98,2.41769e+07
2611.02,2.41655e+07
2611.02,2.41769e+07
2611.08,2.41769e+07
2611.1,2.41769e+07
2611.14,2.41769e+07
2611.17,2.41769e+07
2611.19,2.41769e+07
2611.23,2.41769e+07
2611.26,2.41472e+07
2611.27,2.41769e+07
2611.33,2.41769e+07
2611.36,2.41769e+07
2611.37,2.41769e+07
2611.38,2.41769e+07
2611.46,2.41753e+07
2611.53,2.41769e+07
2611.54,2.41769e+07
2611.55,2.41769e+07
2611.64,2.41769e+07
2611.65,2.41769e+07
2611.67,2.41769e+07
2611.7,2.40178e+07
2611.74,2.41769e+07
2611.79,2.40178e+07
2611.81,2.41769e+07
2611.85,2.41769e+07
2611.9,2.41769e+07
2611.92,2.41769e+07
2611.94,2.39422e+07
2612.02,2.41769e+07
2612.02,2.41769e+07
2612.06,2.41769e+07
2612.13,2.41769e+07
2612.14,2.41652e+07
2612.14,2.41769e+07
2612.18,2.41769e+07
2612.23,2.41769e+07
2612.25,2.41769e+07
2612.26,2.41769e+07
2612.35,2.41769e+07
2612.38,2.41769e+07
2612.43,2.41769e+07
2612.48,2.41769e+07
2612.51,2.41769e+07
2612.53,2.41769e+07
2612.56,2.41769e+07
2612.59,2.41769e+07
2612.66,2.40178e+07
2612.7,2.41769e+07
2612.72,2.41769e+07
2612.77,2.41769e+07
2612.78,2.41769e+07
2612.8,2.41659e+07
2612.86,2.41769e+07
2612.87,2.41664e+07
2612.88,2.41769e+07
2612.89,2.41769e+07
2612.97,2.41769e+07
2612.97,2.41769e+07
2612.97,2.41769e+07
2613.07,2.41769e+07
2613.07,2.41769e+07
2613.08,2.41769e+07
2613.11,2.41769e+07
2613.15,2.41665e+07
2613.2,2.41769e+07
2613.21,2.41769e+07
2613.23,2.41769e+07
2613.3,2.41769e+07
2613.31,2.41769e+07
2613.37,2.41769e+07
2613.4,2.41769e+07
2613.4,2.41769e+07
2613.42,2.41769e+07
2613.5,2.41769e+07
2613.55,2.41769e+07
2613.57,2.41769e+07
2613.57,2.41769e+07
2613.61,2.41769e+07
2613.65,2.41653e+07
2613.65,2.41766e+07
2613.73,2.41769e+07
2613.73,2.41769e+07
2613.77,2.41769e+07
2613.84,2.41769e+07
2613.85,2.41663e+07
2613.86,2.41769e+07
2613.9,2.41769e+07
2613.97,2.41769e+07
2613.98,2.40178e+07
2614.01,2.40178e+07
2614.07,2.41769e+07
2614.09,2.41769e+07
2614.09,2.41769e+07
2614.17,2.40178e+07
2614.24,2.40178e+07
2614.25,2.41769e+07
2614.29,2.41769e+07
2614.31,2.41769e+07
2614.35,2.41769e+07
2614.42,2.41769e+07
2614.42,2.41769e+07
2614.45,2.41769e+07
2614.54,2.41769e+07
2614.56,2.39669e+07
2614.56,2.41769e+07
2614.6,2.41769e+07
2614.66,2.41769e+07
2614.76,2.41769e+07
2614.76,2.41769e+07
2614.78,2.41769e+07
2614.78,2.41769e+07
2614.89,2.41769e+07
2614.89,2.41769e+07
2614.89,2.41769e+07
2614.91,2.41769e+07
2614.99,2.41769e+07
2615,2.41769e+07
2615.07,2.41769e+07
2615.1,2.41769e+07
2615.1,2.41769e+07
2615.11,2.41769e+07
2615.21,2.41769e+07
2615.21,2.41769e+07
2615.24,2.41769e+07
2615.26,2.40178e+07
2615.32,2.41769e+07
2615.32,2.41769e+07
2615.38,2.41769e+07
2615.47,2.40178e+07
2615.48,2.40178e+07
2615.49,2.41769e+07
2615.55,2.41769e+07
2615.59,2.41769e+07
2615.61,2.41769e+07
2615.65,2.41769e+07
2615.65,2.41769e+07
2615.71,2.41769e+07
2615.72,2.41769e+07
2615.76,2.41769e+07
2615.82,2.41769e+07
2615.88,2.40178e+07
2615.91,2.40178e+07
2615.92,2.41756e+07
2615.94,2.41769e+07
2616.02,2.41769e+07
2616.04,2.41769e+07
2616.04,2.40178e+07
2616.06,2.41769e+07
2616.14,2.41769e+07
2616.14,2.41769e+07
2616.14,2.41769e+07
2616.22,2.41769e+07
2616.26,2.41769e+07
2616.26,2.41769e+07
2616.37,2.41769e+07
2616.39,2.41769e+07
2616.41,2.41769e+07
2616.48,2.41769e+07
2616.48,2.41769e+07
2616.49,2.41769e+07
2616.55,2.40786e+07
2616.56,2.4108e+07
2616.59,2.41769e+07
2616.6,2.41769e+07
2616.66,2.41769e+07
2616.7,2.41769e+07
2616.76,2.41769e+07
2616.78,2.41211e+07
2616.78,2.40178e+07
2616.88,2.41769e+07
2616.89,2.41769e+07
2616.89,2.41769e+07
2616.89,2.41769e+07
2616.99,2.41769e+07
2617.01,2.41769e+07
2617.02,2.41769e+07
2617.08,2.40178e+07
2617.09,2.41769e+07
2617.19,2.41769e+07
2617.22,2.41769e+07
2617.24,2.41769e+07
2617.29,2.41769e+07
2617.33,2.41769e+07
2617.34,2.41769e+07
2617.4,2.41769e+07
2617.41,2.41769e+07
2617.45,2.41769e+07
2617.49,2.41769e+07
2617.54,2.41769e+07
2617.55,2.40178e+07
2617.65,2.41769e+07
2617.68,2.40178e+07
2617.74,2.41769e+07
2617.74,2.41769e+07
2617.78,2.41769e+07
2617.8,2.40178e+07
2617.87,2.40178e+07
2617.88,2.41769e+07
2617.9,2.41769e+07
2617.9,2.41769e+07
2617.96,2.41755e+07
2617.99,2.40178e+07
2618.01,2.40178e+07
2618.04,2.41769e+07
2618.04,2.41769e+07
2618.09,2.41769e+07
2618.09,2.41769e+07
2618.12,2.41769e+07
2618.18,2.41769e+07
2618.2,2.41769e+07
2618.22,2.40178e+07
2618.26,2.41769e+07
2618.26,2.41769e+07
2618.28,2.41769e+07
2618.34,2.41769e+07
2618.34,2.41769e+07
2618.36,2.41769e+07
2618.36,2.41769e+07
2618.45,2.41769e+07
2618.47,2.41769e+07
2618.52,2.41769e+07
2618.52,2.41769e+07
2618.53,2.41769e+07
2618.6,2.41769e+07
2618.6,2.41769e+07
2618.6,2.41769e+07
2618.61,2.41769e+07
2618.61,2.41769e+07
2618.68,2.41659e+07
2618.72,2.40178e+07
2618.72,2.41769e+07
2618.78,2.41769e+07
2618.86,2.41769e+07
2618.86,2.41769e+07
2618.87,2.41769e+07
2618.9,2.41769e+07
2618.94,2.41769e+07
2618.97,2.41769e+07
2618.98,2.41769e+07
2619.03,2.40178e+07
2619.05,2.40178e+07
2619.06,2.41769e+07
2619.06,2.41769e+07
2619.13,2.41769e+07
2619.14,2.41769e+07
2619.15,2.41769e+07
2619.17,2.41769e+07
2619.21,2.41769e+07
2619.22,2.41769e+07
2619.27,2.40178e+07
2619.3,2.41769e+07
2619.3,2.41769e+07
2619.31,2.41769e+07
2619.35,2.41769e+07
2619.4,2.41769e+07
2619.41,2.40178e+07
2619.48,2.41769e+07
2619.48,2.40178e+07
2619.49,2.41769e+07
2619.51,2.41769e+07
2619.57,2.41769e+07
2619.58,2.41769e+07
2619.59,2.41769e+07
2619.62,2.41769e+07
2619.65,2.41769e+07
2619.67,2.41769e+07
2619.75,2.41769e+07
2619.76,2.41769e+07
2619.78,2.40178e+07
2619.82,2.41769e+07
2619.84,2.41769e+07
2619.87,2.41769e+07
2619.89,2.41769e+07
2619.9,2.41769e+07
2619.92,2.41769e+07
2619.99,2.40178e+07
2620,2.41769e+07
2620,2.41733e+07
2620.05,2.41769e+07
2620.07,2.41769e+07
2620.12,2.41769e+07
2620.14,2.41769e+07
2620.14,2.40178e+07
2620.18,2.40178e+07
2620.23,2.41769e+07
2620.25,2.41769e+07
2620.29,2.41769e+07
2620.31,2.41769e+07
2620.32,2.41769e+07
2620.37,2.41769e+07
2620.4,2.41769e+07
2620.4,2.41769e+07
2620.46,2.41769e+07
2620.48,2.41769e+07
2620.49,2.41769e+07
2620.52,2.41769e+07
2620.57,2.41769e+07
2620.59,2.41769e+07
2620.62,2.41769e+07
2620.64,2.41769e+07
2620.65,2.41769e+07
2620.68,2.41769e+07
2620.73,2.41769e+07
2620.79,2.41769e+07
2620.82,2.40178e+07
2620.89,2.41769e+07
2620.91,2.41769e+07
2620.95,2.40178e+07
2620.97,2.41769e+07
2620.97,2.41769e+07
2621.02,2.41313e+07
2621.05,2.41769e+07
2621.05,2.41769e+07
2621.14,2.41769e+07
2621.14,2.40178e+07
2621.18,2.41769e+07
2621.22,2.41769e+07
2621.23,2.41769e+07
2621.25,2.40178e+07
2621.3,2.41769e+07
2621.32,2.41769e+07
2621.33,2.41769e+07
2621.33,2.41769e+07
2621.39,2.41769e+07
2621.39,2.41015e+07
2621.43,2.41769e+07
2621.47,2.41769e+07
2621.47,2.41769e+07
2621.5,2.40178e+07
2621.52,2.41769e+07
2621.54,2.41769e+07
2621.6,2.41769e+07
2621.61,2.39327e+07
2621.61,2.41769e+07
2621.61,2.40178e+07
2621.68,2.41769e+07
2621.69,2.41769e+07
2621.7,2.41769e+07
2621.74,2.41769e+07
2621.77,2.41769e+07
2621.8,2.41769e+07
2621.81,2.40178e+07
2621.86,2.41769e+07
2621.87,2.41769e+07
2621.87,2.40972e+07
2621.92,2.40178e+07
2621.95,2.41769e+07
2621.99,2.41769e+07
2622,2.41769e+07
2622.03,2.40178e+07
2622.03,2.41769e+07
2622.06,2.41769e+07
2622.12,2.40178e+07
2622.12,2.41769e+07
2622.15,2.41769e+07
2622.16,2.41769e+07
2622.2,2.41769e+07
2622.22,2.39947e+07
2622.25,2.41664e+07
2622.28,2.41769e+07
2622.3,2.41769e+07
2622.36,2.41769e+07
2622.38,2.41769e+07
2622.39,2.41769e+07
2622.39,2.41769e+07
2622.46,2.41769e+07
2622.53,2.41769e+07
2622.54,2.41769e+07
2622.56,2.41769e+07
2622.62,2.41765e+07
2622.63,2.41769e+07
2622.63,2.41769e+07
2622.66,2.41769e+07
2622.71,2.41769e+07
2622.71,2.39287e+07
2622.73,2.41769e+07
2622.8,2.41769e+07
2622.87,2.41769e+07
2622.88,2.41769e+07
2622.9,2.41769e+07
2622.92,2.41769e+07
2622.95,2.41769e+07
2622.95,2.41769e+07
2623.02,2.41769e+07
2623.03,2.41769e+07
2623.09,2.41769e+07
2623.1,2.41769e+07
2623.11,2.41769e+07
2623.16,2.41769e+07
2623.17,2.41769e+07
2623.17,2.39666e+07
2623.23,2.41669e+07
2623.26,2.41769e+07
2623.28,2.41769e+07
2623.28,2.41769e+07
2623.31,2.41769e+07
2623.35,2.40178e+07
2623.37,2.41769e+07
2623.39,2.41769e+07
2623.42,2.41769e+07
2623.52,2.41651e+07
2623.53,2.41769e+07
2623.55,2.41769e+07
2623.55,2.41769e+07
2623.61,2.41769e+07
2623.64,2.41769e+07
2623.65,2.41769e+07
2623.66,2.40178e+07
2623.7,2.41769e+07
2623.74,2.41769e+07
2623.79,2.41769e+07
2623.81,2.41769e+07
2623.83,2.41769e+07
2623.83,2.40178e+07
2623.88,2.41769e+07
2623.93,2.41769e+07
2623.97,2.41769e+07
2623.97,2.41769e+07
2623.98,2.41769e+07
2624.03,2.40178e+07
2624.07,2.41769e+07
2624.07,2.41769e+07
2624.09,2.41769e+07
2624.15,2.41769e+07
2624.16,2.41769e+07
2624.21,2.41769e+07
2624.21,2.41769e+07
2624.23,2.41769e+07
2624.24,2.41769e+07
2624.3,2.41769e+07
2624.32,2.41769e+07
2624.32,2.41769e+07
2624.4,2.41769e+07
2624.44,2.40178e+07
2624.49,2.41769e+07
2624.49,2.41769e+07
2624.49,2.41769e+07
2624.56,2.40178e+07
2624.56,2.4001e+07
2624.61,2.40178e+07
2624.62,2.41769e+07
2624.68,2.40178e+07
2624.7,2.41769e+07
2624.73,2.41769e+07
2624.74,2.38897e+07
2624.76,2.41769e+07
2624.79,2.41769e+07
2624.85,2.41769e+07
2624.86,2.41769e+07
2624.91,2.41769e+07
2624.94,2.41769e+07
2625.01,2.41769e+07
2625.03,2.41769e+07
2625.07,2.41769e+07
2625.11,2.41769e+07
2625.13,2.41769e+07
2625.13,2.41769e+07
2625.15,2.41769e+07
2625.18,2.41769e+07
2625.22,2.41769e+07
2625.25,2.41769e+07
2625.27,2.41769e+07
2625.33,2.41769e+07
2625.38,2.41769e+07
2625.39,2.41769e+07
2625.4,2.41769e+07
2625.45,2.40178e+07
2625.48,2.41769e+07
2625.49,2.41769e+07
2625.53,2.41769e+07
2625.53,2.41769e+07
2625.57,2.41769e+07
2625.57,2.41769e+07
2625.57,2.41769e+07
2625.59,2.41769e+07
2625.62,2.40178e+07
2625.64,2.40178e+07
2625.66,2.41769e+07
2625.69,2.40178e+07
2625.71,2.41769e+07
2625.73,2.41769e+07
2625.74,2.41769e+07
2625.76,2.41769e+07
2625.78,2.41769e+07
2625.8,2.40178e+07
2625.82,2.41769e+07
2625.84,2.41769e+07
2625.85,2.41769e+07
2625.87,2.41769e+07
2625.89,2.41769e+07
2625.91,2.41769e+07
2625.93,2.41769e+07
2625.95,2.41769e+07
2625.97,2.41769e+07
2625.99,2.40178e+07
2626.03,2.41769e+07
2626.05,2.40178e+07
2626.09,2.41769e+07
2626.11,2.41769e+07
2626.12,2.41769e+07
2626.14,2.41769e+07
2626.16,2.41769e+07
2626.17,2.41769e+07
2626.19,2.41769e+07
2626.23,2.41769e+07
2626.24,2.41655e+07
2626.26,2.41769e+07
2626.28,2.41769e+07
2626.3,2.41769e+07
2626.32,2.41769e+07
2626.34,2.41769e+07
2626.36,2.41769e+07
2626.38,2.41769e+07
2626.4,2.40178e+07
2626.41,2.40896e+07
2626.43,2.41769e+07
2626.45,2.39076e+07
2626.47,2.40178e+07
2626.49,2.41769e+07
2626.51,2.41769e+07
2626.52,2.41769e+07
2626.54,2.41769e+07
2626.56,2.41769e+07
2626.57,2.41664e+07
2626.59,2.39784e+07
2626.61,2.40178e+07
2626.63,2.41769e+07
2626.65,2.40178e+07
2626.68,2.40178e+07
2626.7,2.41769e+07
2626.71,2.41769e+07
2626.73,2.41769e+07
2626.76,2.40178e+07
2626.79,2.41769e+07
2626.81,2.41769e+07
2626.83,2.41769e+07
2626.84,2.41769e+07
2626.86,2.41769e+07
2626.88,2.41769e+07
2626.9,2.41769e+07
2626.93,2.41769e+07
2626.95,2.41769e+07
2626.97,2.41769e+07
2626.99,2.41769e+07
2627.01,2.41769e+07
2627.03,2.41769e+07
2627.05,2.40178e+07
2627.07,2.41769e+07
2627.09,2.41769e+07
2627.11,2.41769e+07
2627.12,2.41769e+07
2627.14,2.41769e+07
2627.17,2.40178e+07
2627.25,2.41769e+07
