PARALLEL MERGE - SEED 1
SA_ALPHA,SA_T_MIN,SA_ITER,FULL_RUNS,MERGE_POP_SIZE,NUM_ITER,ITER_INCR
0.97,0.5,1,1,2000,5,0
6.29513e+08
6.29513e+08
6.29513e+08
6.29513e+08
6.29557e+08
6.29522e+08
6.29557e+08
6.29347e+08
6.29564e+08
6.29513e+08
6.29557e+08
6.29595e+08
6.29557e+08
6.296e+08
6.29564e+08
6.29601e+08
6.29595e+08
6.29601e+08
6.29601e+08
6.296e+08
6.29595e+08
6.29607e+08
6.29601e+08
6.29613e+08
6.29601e+08
6.29619e+08
6.29607e+08
6.29625e+08
6.29613e+08
6.2964e+08
6.29631e+08
6.29619e+08
6.29625e+08
6.29646e+08
6.29664e+08
6.29646e+08
6.29631e+08
6.29648e+08
6.29664e+08
6.29664e+08
6.29664e+08
6.29709e+08
6.29669e+08
6.29664e+08
6.29725e+08
6.29744e+08
6.29664e+08
6.29709e+08
6.29782e+08
6.29744e+08
6.29776e+08
6.29798e+08
6.29725e+08
6.29826e+08
6.29782e+08
6.2981e+08
6.29848e+08
6.29848e+08
6.29834e+08
6.29826e+08
6.29848e+08
6.29848e+08
6.29848e+08
6.29866e+08
6.29872e+08
6.29872e+08
6.29856e+08
6.29871e+08
6.29958e+08
6.29872e+08
6.29958e+08
6.29872e+08
6.29975e+08
6.29872e+08
6.29958e+08
6.29967e+08
6.29975e+08
6.30011e+08
6.29975e+08
6.29975e+08
6.30011e+08
6.30053e+08
6.29975e+08
6.30085e+08
6.30011e+08
6.30053e+08
6.30098e+08
6.30011e+08
6.30125e+08
6.30085e+08
6.30118e+08
6.30085e+08
6.30125e+08
6.30133e+08
6.30131e+08
6.30131e+08
6.30131e+08
6.30125e+08
6.30125e+08
6.30146e+08
6.30131e+08
6.30131e+08
6.30139e+08
6.30239e+08
6.30146e+08
6.30146e+08
6.30146e+08
6.30249e+08
6.30277e+08
6.30239e+08
6.30239e+08
6.30292e+08
6.30249e+08
6.3029e+08
6.30293e+08
6.30298e+08
6.30292e+08
6.30299e+08
6.30298e+08
6.30311e+08
6.30292e+08
6.30321e+08
6.30299e+08
6.30311e+08
6.30327e+08
6.30332e+08
6.30311e+08
6.30361e+08
6.30327e+08
6.30379e+08
6.30332e+08
6.30401e+08
6.30327e+08
6.30388e+08
6.30409e+08
6.30415e+08
6.30401e+08
6.30409e+08
6.30415e+08
6.29336e+08
6.30415e+08
6.30421e+08
6.30426e+08
6.30415e+08
6.30421e+08
6.30415e+08
6.30426e+08
6.30426e+08
6.30431e+08
6.30426e+08
6.30426e+08
6.30463e+08
6.30426e+08
6.30431e+08
6.30431e+08
6.30492e+08
6.30463e+08
6.30463e+08
6.30513e+08
6.30463e+08
6.30492e+08
6.30492e+08
6.30555e+08
6.3053e+08
6.30533e+08
6.30521e+08
6.30566e+08
6.30583e+08
6.3053e+08
6.30546e+08
6.30533e+08
6.30592e+08
6.30572e+08
6.30583e+08
6.30583e+08
6.30614e+08
6.30592e+08
6.306e+08
6.30622e+08
6.30625e+08
6.30624e+08
6.30614e+08
6.30633e+08
6.30636e+08
6.30638e+08
6.30625e+08
6.30643e+08
6.29825e+08
6.30638e+08
6.30643e+08
6.30651e+08
6.30638e+08
6.30673e+08
6.30673e+08
6.30651e+08
6.30651e+08
6.30678e+08
6.30673e+08
6.30711e+08
6.30673e+08
6.30673e+08
6.30678e+08
6.30717e+08
6.30719e+08
6.29234e+08
6.30717e+08
6.30711e+08
6.30719e+08
6.3073e+08
6.30724e+08
6.30719e+08
6.3073e+08
6.30739e+08
6.30719e+08
6.3074e+08
6.30739e+08
6.30739e+08
6.30757e+08
6.3074e+08
6.30771e+08
6.30757e+08
6.3074e+08
6.30796e+08
6.3074e+08
6.30782e+08
6.30805e+08
6.30796e+08
6.30796e+08
6.30832e+08
6.30819e+08
6.30771e+08
6.30832e+08
6.30805e+08
6.30832e+08
6.30837e+08
6.30832e+08
6.30852e+08
6.30846e+08
6.30859e+08
6.30858e+08
6.30862e+08
6.30832e+08
6.30864e+08
6.30859e+08
6.30904e+08
6.30864e+08
6.30913e+08
6.30872e+08
6.30859e+08
6.30864e+08
6.30929e+08
6.30927e+08
6.30913e+08
6.30933e+08
6.3094e+08
6.3016e+08
6.30929e+08
6.30933e+08
6.30949e+08
6.30948e+08
6.3094e+08
6.3094e+08
6.30957e+08
6.30958e+08
6.30958e+08
6.30949e+08
6.30949e+08
6.30958e+08
6.30966e+08
6.30958e+08
6.30957e+08
6.30958e+08
6.31001e+08
6.30966e+08
6.30966e+08
6.30966e+08
6.31001e+08
6.31001e+08
6.31001e+08
6.30966e+08
6.31001e+08
6.31005e+08
6.3101e+08
6.31006e+08
6.31001e+08
6.31015e+08
6.3101e+08
6.31015e+08
6.3104e+08
6.31015e+08
6.3101e+08
6.31046e+08
6.31015e+08
6.31051e+08
6.31071e+08
6.3009e+08
6.30179e+08
6.31071e+08
6.3108e+08
6.31071e+08
6.31079e+08
6.31092e+08
6.31086e+08
6.3108e+08
6.31123e+08
6.3108e+08
6.31116e+08
6.31133e+08
6.31134e+08
6.31092e+08
6.31123e+08
6.31134e+08
6.31134e+08
6.31134e+08
6.31134e+08
6.31134e+08
6.31134e+08
6.31134e+08
6.31145e+08
6.31134e+08
6.3114e+08
6.31158e+08
6.31134e+08
6.31151e+08
6.31153e+08
6.31167e+08
6.31164e+08
6.31158e+08
6.31166e+08
6.31173e+08
6.31177e+08
6.31196e+08
6.31186e+08
6.31166e+08
6.31206e+08
6.31196e+08
6.31196e+08
6.31202e+08
6.31206e+08
6.31206e+08
6.31209e+08
6.31213e+08
6.31206e+08
6.31214e+08
6.31233e+08
6.31209e+08
6.31228e+08
6.3123e+08
6.31102e+08
6.31238e+08
6.31256e+08
6.31241e+08
